28215273	3.1443432	101.6966827	107 Jalan PJS 3/54, 46000 Petaling Jaya, Malaysia
28215274	3.1451343	101.6978458	Jalan Hang Lekir, 50000 Kuala Lumpur, Malaysia
28215276	3.1427799	101.6977206	4 Jalan Petaling, 50000 Kuala Lumpur, Malaysia
28215277	3.143891	101.697591	16 Jalan Sultan, 50000 Kuala Lumpur, Malaysia
28215279	3.1411231	101.6975661	Jalan Petaling, 50000 Kuala Lumpur, Malaysia
28215288	3.1416205	101.697146	50000 Kuala Lumpur, Malaysia
28215289	3.143948	101.698682	8 Jalan Panggong, 50000 Kuala Lumpur, Malaysia
28215296	3.1429025	101.6968857	63 Jalan Sultan, 50000 Kuala Lumpur, Malaysia
28215298	3.1451343	101.6978458	Jalan Sultan, 50000 Kuala Lumpur, Malaysia
28215299	3.1469379	101.6954243	34 Jalan Petaling, 50000 Kuala Lumpur, Malaysia
28215301	3.1415687	101.6971535	50050 Kuala Lumpur, Malaysia
28215313	3.141654	101.6968066	53 Jalan Balai Polis, 50000 Kuala Lumpur, Malaysia
28215315	3.1429256	101.6972447	16 Jalan Panggong, 50000 Kuala Lumpur, Malaysia
28215316	3.1425101	101.6972106	50000 Kuala Lumpur, Malaysia
28215318	3.1413279	101.6976102	50000 Kuala Lumpur, Malaysia
28215320	3.1424377	101.6979489	129 Jalan Petaling, 50000 Kuala Lumpur, Malaysia
28215321	3.141572	101.6983166	39 Jalan Sultan, 50000 Kuala Lumpur, Malaysia
28215322	3.1411726	101.6983802	124 Jalan Petaling, 50000 Kuala Lumpur, Malaysia
28215328	3.1430249	101.6961416	154 Jalan Petaling, 50000 Kuala Lumpur, Malaysia
28215329	3.1430249	101.6961416	177 Jalan Tun HS Lee, 50000 Kuala Lumpur, Malaysia
28215330	3.1430075	101.6958279	167 Jalan Tun HS Lee, 50000 Kuala Lumpur, Malaysia
28215333	3.1414876	101.6980479	Jalan Hang Kasturi, 50000 Kuala Lumpur, Malaysia
28215336	3.1443528	101.6972368	Lorong Petaling 4, 50000 Kuala Lumpur, Malaysia
28215337	3.143466	101.6973457	49 Jalan Petaling, 50000 Kuala Lumpur, Malaysia
28215339	3.1443605	101.697713	50000 Kuala Lumpur, Malaysia
28215342	3.1443649	101.69811	76 Jalan Petaling, 50000 Kuala Lumpur, Malaysia
28215343	3.1441284	101.6981432	50000 Kuala Lumpur, Malaysia
28215344	3.1433386	101.6982787	64 Jalan Sultan, 50000 Kuala Lumpur, Malaysia
28215347	3.1433444	101.6960853	44 Jalan Sultan, 50000 Kuala Lumpur, Malaysia
28215348	3.1435298	101.6966255	163 Jalan Tun HS Lee, 50000 Kuala Lumpur, Malaysia
28215349	3.1438507	101.6966669	192 Jalan Tun HS Lee, 50000 Kuala Lumpur, Malaysia
28215350	3.1443519	101.6958087	Lorong Bandar 20, 50000 Kuala Lumpur, Malaysia
28215352	3.1443323	101.6961539	50000 Kuala Lumpur, Malaysia
28224150	3.144131	101.6961134	145 Jalan Tun HS Lee, 50000 Kuala Lumpur, Malaysia
28224151	3.1440136	101.6961968	52 Jalan Hang Kasturi, 50000 Kuala Lumpur, Malaysia
28224152	3.1433045	101.6957769	161 Jalan Tun HS Lee, 50000 Kuala Lumpur, Malaysia
28224153	3.1414504	101.6958164	68 Jalan Hang Kasturi, 50000 Kuala Lumpur, Malaysia
28224157	3.1478572	101.6958611	50000 Kuala Lumpur, Malaysia
28224158	3.1477077	101.6961037	50050 Kuala Lumpur, Malaysia
28224159	3.1469111	101.6964288	15 Medan Pasar, 50050 Kuala Lumpur, Malaysia
28224160	3.1468738	101.6957067	83 Jalan Tun HS Lee, 50050 Kuala Lumpur, Malaysia
28224163	3.1478511	101.696061	8 Jalan Hang Kasturi, 50050 Kuala Lumpur, Malaysia
28224164	3.1479724	101.6964374	50050 Kuala Lumpur, Malaysia
28224165	3.1482556	101.6967019	Jalan Tun Tan Siew Sin, 50050 Kuala Lumpur, Malaysia
28224167	3.1486155	101.696723	35 Leboh Ampang, 50050 Kuala Lumpur, Malaysia
28234535	3.1547153	101.696964	7 Jalan Benteng, 50050 Kuala Lumpur, Malaysia
28234536	3.1539302	101.6966585	Jalan Masjid India, 50100 Kuala Lumpur, Malaysia
28234537	3.1546996	101.6965	Lorong Tuanku Abdul Rahman, 50100 Kuala Lumpur, Malaysia
28234538	3.1556084	101.6963315	Lorong Tuanku Abdul Rahman, 50100 Kuala Lumpur, Malaysia
28234539	3.1540045	101.6970314	Lorong Tuanku Abdul Rahman, 50100 Kuala Lumpur, Malaysia
28234540	3.154499	101.6963165	Jalan Masjid India, 50100 Kuala Lumpur, Malaysia
28234541	3.1567554	101.6961602	Lorong Gombak, 50100 Kuala Lumpur, Malaysia
28234542	3.1564544	101.697683	Lorong Tuanku Abdul Rahman, 50100 Kuala Lumpur, Malaysia
28234544	3.1545435	101.6973537	50100 Kuala Lumpur, Malaysia
28234545	3.1557331	101.6958199	10 Lorong Bunus 6, 50100 Kuala Lumpur, Malaysia
28234546	3.1549814	101.6962253	Lorong Gombak, 50100 Kuala Lumpur, Malaysia
28271168	3.0902127	101.7414945	146 Jalan Tuanku Abdul Rahman, 50100 Kuala Lumpur, Malaysia
28271171	3.0908848	101.7412191	59 Jalan Manis 4, 56100 Cheras (Kuala Lumpur), Malaysia
28271173	3.0895216	101.7421336	56100 Cheras (Kuala Lumpur), Malaysia
28271175	3.0895076	101.7420654	20 Jalan Manis 4, 56100 Cheras (Kuala Lumpur), Malaysia
28271176	3.0893325	101.7417784	19 Jalan Manis 6, 56100 Cheras (Kuala Lumpur), Malaysia
28271182	3.0899146	101.7427327	23 Jalan Manis 6, 56100 Cheras (Kuala Lumpur), Malaysia
28271183	3.0904667	101.7425711	54 Jalan Manis 3, 56100 Cheras (Kuala Lumpur), Malaysia
28271184	3.0891232	101.743124	57 Jalan Manis 4, 56100 Cheras (Kuala Lumpur), Malaysia
28271185	3.0890818	101.7431668	37 Jalan Manis 4, 56100 Cheras (Kuala Lumpur), Malaysia
28271186	3.0888277	101.7439432	11 Jalan Manis 4, 56100 Cheras (Kuala Lumpur), Malaysia
28271187	3.0898696	101.7429737	10 Jalan Manis 3, 56100 Cheras (Kuala Lumpur), Malaysia
28271188	3.0898559	101.7432488	36 Jalan Manis 3, 56100 Cheras (Kuala Lumpur), Malaysia
28271189	3.0902283	101.7434708	56100 Cheras (Kuala Lumpur), Malaysia
28271190	3.0900611	101.7435943	40 Jalan Manis 1, 56100 Cheras (Kuala Lumpur), Malaysia
28271191	3.0891845	101.7442834	24 Jalan Manis 1, 56100 Cheras (Kuala Lumpur), Malaysia
28271192	3.0890525	101.744167	6 Jalan Manis 1, 56100 Cheras (Kuala Lumpur), Malaysia
28271193	3.0899007	101.7434418	9 Jalan Manis 3, 56100 Cheras (Kuala Lumpur), Malaysia
28271194	3.0886152	101.743356	29 Jalan Manis 3, 56100 Cheras (Kuala Lumpur), Malaysia
28271197	3.0878407	101.7422398	34 Jalan Manis, 56100 Cheras (Kuala Lumpur), Malaysia
28271201	3.0887357	101.74323	7 Jalan Manis 7, 56100 Cheras (Kuala Lumpur), Malaysia
28271205	3.0876661	101.7424384	37 Jalan Manis 7, 56100 Cheras (Kuala Lumpur), Malaysia
28271254	3.1349099	101.7037318	10 Jalan Manis, 56100 Cheras (Kuala Lumpur), Malaysia
28271255	3.1354356	101.7031489	Jalan Wisma Putra, 50460 Kuala Lumpur, Malaysia
28271256	3.145629	101.7113366	50460 Kuala Lumpur, Malaysia
28271257	3.1448389	101.7103327	Jalan Sultan Ismail, 55100 Kuala Lumpur, Malaysia
28271262	3.1477107	101.7135705	55100 Kuala Lumpur, Malaysia
28271266	3.1475065	101.7155518	183 Jalan Bukit Bintang, 55100 Kuala Lumpur, Malaysia
28271268	3.1434271	101.7098071	55100 Kuala Lumpur, Malaysia
28271270	3.1445606	101.7101639	55100 Kuala Lumpur, Malaysia
28271274	3.1434984	101.7106676	55100 Kuala Lumpur, Malaysia
28271275	3.1457556	101.7101453	78 Jalan Imbi, 55100 Kuala Lumpur, Malaysia
28271276	3.150005	101.7124664	69 Jalan Bukit Bintang, 50200 Kuala Lumpur, Malaysia
28271277	3.1446563	101.7092294	55100 Kuala Lumpur, Malaysia
28271279	3.1446501	101.7087775	Jalan Bulan, 55100 Kuala Lumpur, Malaysia
28271281	3.1429313	101.7083275	55100 Kuala Lumpur, Malaysia
28271282	3.1432902	101.7081032	24 Jalan Imbi, 55100 Kuala Lumpur, Malaysia
28271284	3.1428543	101.7078645	55100 Kuala Lumpur, Malaysia
28271287	3.1435093	101.7074602	178 Jalan Pudu, 50150 Kuala Lumpur, Malaysia
28271289	3.1438387	101.708791	166 Jalan Pudu, 50150 Kuala Lumpur, Malaysia
28271290	3.1455438	101.7095803	19 Jalan Bukit Bintang, 50200 Kuala Lumpur, Malaysia
28271291	3.145705	101.7093991	78 Jalan Bukit Bintang, 50200 Kuala Lumpur, Malaysia
28271292	3.1461671	101.7098141	48 Jalan Bukit Bintang, 50200 Kuala Lumpur, Malaysia
28271293	3.1450746	101.7084105	53 Jalan Alor, 50200 Kuala Lumpur, Malaysia
